epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,5450,3.60908,1.0069,1.42373,0.50337,0.42658,0.42428,0.24745,4.68256,0.88195,1.38908,0.00932,0.00932,0.00932
87,5753.56,3.59466,0.99722,1.4251,0.49975,0.4273,0.42475,0.24767,4.68124,0.87951,1.38861,0.009312,0.009312,0.009312
88,6092.92,3.59914,0.98923,1.41757,0.49485,0.42933,0.42536,0.24798,4.67314,0.87862,1.38738,0.009304,0.009304,0.009304
89,6366.59,3.55415,0.99063,1.41642,0.50879,0.42485,0.4273,0.2487,4.66351,0.8768,1.38638,0.009296,0.009296,0.009296
90,6749.52,3.56899,0.9992,1.42157,0.50125,0.42848,0.42745,0.24947,4.66422,0.87653,1.38539,0.009288,0.009288,0.009288
91,7032.29,3.55577,0.99277,1.41794,0.50323,0.4274,0.42845,0.25012,4.65812,0.87555,1.38488,0.00928,0.00928,0.00928
92,7344.35,3.56083,0.98984,1.41846,0.50068,0.42758,0.42848,0.24995,4.64947,0.87455,1.38381,0.009272,0.009272,0.009272
93,357.633,3.56669,0.97687,1.41259,0.49845,0.42933,0.42914,0.25084,4.63917,0.8728,1.38234,0.009264,0.009264,0.009264
94,674.749,3.52772,0.98558,1.41242,0.49259,0.43597,0.43091,0.25175,4.63143,0.8714,1.38129,0.009256,0.009256,0.009256
95,1004.38,3.57313,0.98665,1.41645,0.48495,0.4422,0.43225,0.2523,4.62306,0.87053,1.37992,0.009248,0.009248,0.009248
96,1290.14,3.55552,0.98237,1.41886,0.49073,0.43947,0.43291,0.25229,4.61821,0.86923,1.37897,0.00924,0.00924,0.00924
97,1585.38,3.56211,0.98399,1.41298,0.49821,0.43689,0.43254,0.25233,4.61645,0.8694,1.37794,0.009232,0.009232,0.009232
98,1924.96,3.59147,0.98705,1.4081,0.50335,0.43296,0.43308,0.25257,4.60768,0.86845,1.37682,0.009224,0.009224,0.009224
99,2257.79,3.56635,0.98219,1.41375,0.50331,0.43601,0.43398,0.25301,4.60367,0.86753,1.3765,0.009216,0.009216,0.009216
100,2617.69,3.47873,0.97263,1.40723,0.50295,0.43981,0.43434,0.25339,4.60075,0.86695,1.37615,0.009208,0.009208,0.009208
101,2997.46,3.50342,0.97834,1.40421,0.50686,0.43728,0.43495,0.25371,4.60067,0.86547,1.37585,0.0092,0.0092,0.0092
102,3270.37,3.51388,0.97759,1.41004,0.50579,0.43688,0.43464,0.25363,4.59089,0.86484,1.37479,0.009192,0.009192,0.009192
103,3543.1,3.47354,0.97545,1.40399,0.52183,0.43062,0.43583,0.25449,4.58315,0.86374,1.37399,0.009184,0.009184,0.009184
104,3832.32,3.53721,0.97575,1.40423,0.50998,0.43739,0.43614,0.25489,4.57989,0.86303,1.37334,0.009176,0.009176,0.009176
105,4161.2,3.50708,0.9701,1.40525,0.51574,0.43462,0.43642,0.25529,4.57791,0.86249,1.37266,0.009168,0.009168,0.009168
106,4457.5,3.50046,0.97403,1.39825,0.51758,0.43429,0.43656,0.25515,4.57624,0.86218,1.3722,0.00916,0.00916,0.00916
107,4784.01,3.54932,0.96685,1.40118,0.52198,0.43388,0.43819,0.25591,4.56814,0.86098,1.37094,0.009152,0.009152,0.009152
108,5069.14,3.49305,0.97086,1.40286,0.51791,0.43673,0.43802,0.25608,4.56213,0.85986,1.36996,0.009144,0.009144,0.009144
109,5458.46,3.49647,0.97526,1.40073,0.51435,0.43675,0.43902,0.25645,4.55907,0.85889,1.36971,0.009136,0.009136,0.009136
110,5761.03,3.47581,0.96369,1.40115,0.51183,0.43949,0.43941,0.25692,4.55371,0.85753,1.3688,0.009128,0.009128,0.009128
111,6100.23,3.47811,0.95884,1.3938,0.51161,0.44073,0.43999,0.25722,4.54978,0.85676,1.36801,0.00912,0.00912,0.00912
112,6373.41,3.44248,0.96277,1.39465,0.51834,0.43845,0.43954,0.25712,4.54297,0.85619,1.3672,0.009112,0.009112,0.009112
113,6756.51,3.45762,0.96941,1.39903,0.51321,0.43987,0.44052,0.25795,4.5392,0.85559,1.36673,0.009104,0.009104,0.009104
114,7038.4,3.45348,0.96416,1.39699,0.51567,0.44073,0.44061,0.25809,4.53959,0.85534,1.36644,0.009096,0.009096,0.009096
115,7349.24,3.45964,0.96326,1.39668,0.51677,0.4392,0.44038,0.25805,4.53341,0.85423,1.36547,0.009088,0.009088,0.009088
116,359.907,3.45122,0.94602,1.39051,0.51864,0.43885,0.44096,0.25844,4.53102,0.85347,1.36513,0.00908,0.00908,0.00908
117,690.802,3.42228,0.9557,1.39138,0.51392,0.44,0.44186,0.25885,4.52636,0.85282,1.36443,0.009072,0.009072,0.009072
118,1022.55,3.46484,0.96049,1.39541,0.51571,0.44014,0.44283,0.25898,4.52467,0.8521,1.3641,0.009064,0.009064,0.009064
119,1309.17,3.44344,0.95502,1.39692,0.51273,0.44363,0.44293,0.25915,4.52211,0.85134,1.3638,0.009056,0.009056,0.009056
120,1605.42,3.45591,0.9578,1.3927,0.50965,0.44525,0.44296,0.25913,4.51956,0.85107,1.36344,0.009048,0.009048,0.009048
121,1944.81,3.49139,0.96075,1.3876,0.50811,0.44619,0.44358,0.25964,4.51422,0.85047,1.36288,0.00904,0.00904,0.00904
122,2279.22,3.47043,0.95906,1.39514,0.50943,0.4451,0.44398,0.2599,4.51412,0.85006,1.36263,0.009032,0.009032,0.009032
123,2638.85,3.37829,0.94768,1.38782,0.50722,0.44663,0.44446,0.26026,4.51067,0.84949,1.36227,0.009024,0.009024,0.009024
124,2995.89,3.40592,0.95553,1.38536,0.5119,0.4442,0.44434,0.26057,4.51135,0.84925,1.36211,0.009016,0.009016,0.009016
125,3269.6,3.4202,0.95401,1.39244,0.51359,0.44492,0.44503,0.26078,4.50752,0.84853,1.36163,0.009008,0.009008,0.009008
126,3542.83,3.38389,0.9514,1.38677,0.51075,0.4465,0.44525,0.26095,4.50403,0.84779,1.36114,0.009,0.009,0.009
127,3831.64,3.44873,0.95286,1.38708,0.51092,0.44715,0.44524,0.2614,4.50285,0.84708,1.36083,0.008992,0.008992,0.008992
128,4160.69,3.42248,0.9484,1.38906,0.51831,0.44336,0.44584,0.26167,4.50277,0.84669,1.36065,0.008984,0.008984,0.008984
129,4456.8,3.41613,0.95213,1.38147,0.52061,0.44242,0.44539,0.26119,4.50218,0.84656,1.36053,0.008976,0.008976,0.008976
130,4783.29,3.47702,0.94501,1.3869,0.52133,0.44065,0.44587,0.26134,4.5015,0.84598,1.36038,0.008968,0.008968,0.008968
131,5068.21,3.41698,0.94935,1.3881,0.52005,0.44143,0.44603,0.26163,4.49995,0.84543,1.36001,0.00896,0.00896,0.00896
132,5458.53,3.41764,0.95528,1.38529,0.51939,0.4423,0.44644,0.26173,4.49601,0.84505,1.35959,0.008952,0.008952,0.008952
133,5761.27,3.39833,0.94673,1.38582,0.51889,0.44217,0.44672,0.26186,4.49258,0.84458,1.35902,0.008944,0.008944,0.008944
134,6108.4,3.41886,0.9414,1.38151,0.51748,0.44397,0.44696,0.26205,4.48923,0.84383,1.35856,0.008936,0.008936,0.008936
135,6383.18,3.38244,0.94452,1.38168,0.50485,0.4512,0.44762,0.26249,4.48726,0.84334,1.35835,0.008928,0.008928,0.008928
136,6780.58,3.39745,0.9511,1.38659,0.50685,0.45132,0.44807,0.26282,4.48648,0.84312,1.35806,0.00892,0.00892,0.00892
